Datetime,price,High,Low,Open,Volume,sma_14,ema_14,rsi_14,macd_diff,headline,label,confidence,sentiment_score,sentiment_smoothed
2024-05-10 17:30:00,182.74000549316406,182.85000610351562,182.1300048828125,182.38999938964844,4477086,183.386351449149,183.0586680824106,52.543480889400406,-0.3298900067477687,Analysts recharge Rivian price target after earnings,neutral,0.9014,0.0,0.0
2024-05-10 18:30:00,182.94000244140625,182.9600067138672,182.57000732421875,182.72999572753906,4005294,183.3899154663086,183.04284599694336,54.11121619919672,-0.30631508121427475,Analysts recharge Rivian price target after earnings,neutral,0.9014,0.0,0.0
2024-05-10 19:30:00,183.0,183.1999969482422,182.7899932861328,182.94000244140625,5183512,183.40848650251115,183.03713319735093,54.59579877361918,-0.27913023772379886,Analysts recharge Rivian price target after earnings,neutral,0.9014,0.0,0.0
2024-05-13 13:30:00,185.68899536132812,185.86500549316406,184.6199951171875,185.43499755859375,13788872,183.5705577305385,183.39071481921457,69.92473145489902,-0.082695149783928,"Apple : News+ introduces Quartiles, a new game, and Offline Mode for subscribers",neutral,0.8396,0.0,0.0
2024-05-13 14:30:00,185.9199981689453,186.42999267578125,185.6300048828125,185.68499755859375,9423195,183.73341478620256,183.72795259917868,70.83565106501003,0.05285039706613093,US STOCKS-Wall St inches up with inflation prints in focus,positive,0.9205,0.9204953908920288,0.3068317969640096
2024-05-13 15:30:00,186.2899932861328,186.5,185.77999877929688,185.9149932861328,7602808,183.92520032610213,184.0695580241059,72.28365554490266,0.15187574538322823,"Five biggest tech industry layoffs of 2024, so far",negative,0.9636,-0.9636144638061523,-0.014373024304707846
2024-05-13 16:30:00,186.65859985351562,186.92999267578125,186.25,186.2899932861328,8098301,184.08795710972376,184.41476360136053,73.6853917418822,0.22238509883355184,Update: Apple Defeats Campaign to Unionize New Jersey Retail Store,neutral,0.598,0.0,-0.014373024304707846
2024-05-13 17:30:00,186.6501007080078,186.9499969482422,186.3699951171875,186.66000366210938,5453676,184.25939287458147,184.7128085489135,73.59297225331227,0.24675209609591464,"Apple set to sell Vision Pro headset outside US, Bloomberg News reports",neutral,0.7658,0.0,-0.32120482126871747
2024-05-13 18:30:00,186.98989868164062,187.10000610351562,186.55999755859375,186.65989685058594,6516486,184.45045689174108,185.01642056661046,74.94594897698614,0.26258571068273995,Monopoly Definition and 12 Near Monopoly Stocks in the US,neutral,0.8746,0.0,0.0
2024-05-13 19:30:00,186.28500366210938,187.02999877929688,186.07000732421875,186.98500061035156,9250536,184.56724330357142,185.18556497934367,67.24858067862166,0.20497238990651367,Warren Buffett Is Dumping Apple Stock,negative,0.679,-0.679029107093811,-0.226343035697937
2024-05-14 13:30:00,187.00999450683594,188.3000030517578,186.5500030517578,187.64999389648438,14754549,184.83902849469865,185.42882224967596,70.59380814382035,0.1951289402694767,Apple : App Store stopped over $7 billion in potentially fraudulent transactions,negative,0.868,-0.8680238127708435,-0.5156843066215515
2024-05-14 14:30:00,186.97999572753906,187.1999969482422,186.2899932861328,187.00999450683594,4957021,185.1454565865653,185.63564538005772,70.27395863286874,0.1671163179646269,"Google I/O Event Expectations Run High Amid OpenAI, Microsoft Rivalry",negative,0.4952,-0.4951998293399811,-0.6807509164015452
2024-05-14 15:30:00,186.8000030517578,187.0,186.52000427246094,186.98500061035156,3617615,185.45339965820312,185.79089306961774,68.27512110961501,0.11923092622353093,OpenAI’s leap forward in human-like AI assistants underscores Apple’s growing peril,negative,0.6157,-0.6156685948371887,-0.6596307456493378
2024-05-14 16:30:00,186.52999877929688,186.9499969482422,186.4510040283203,186.8000030517578,3012019,185.7487564086914,185.88944049757495,65.27571548018818,0.05538381774585521,Apple: Preparing For A Future-Defining WWDC,neutral,0.8217,0.0,-0.37028947472572327
2024-05-14 17:30:00,187.32940673828125,187.3699951171875,186.48500061035156,186.53500366210938,5421425,186.07657078334265,186.08143599633578,69.54205863540673,0.05300034472150461,4 Best ETF Areas of Last Week,neutral,0.6978,0.0,-0.20522286494572958
2024-05-14 18:30:00,187.7449951171875,187.80999755859375,187.1999969482422,187.3249969482422,4923069,186.41978454589844,186.30324387911602,71.50230992221903,0.06465076581066076,Apple touts stopping $1.8B in App Store fraud last year in latest pitch to developers,positive,0.5417,0.5417367815971375,0.1805789271990458
2024-05-14 19:30:00,187.38999938964844,187.91000366210938,187.16000366210938,187.75,5635981,186.73335593087333,186.44814461385369,67.50566265047422,0.03516239590242609,Apple touts stopping $1.8B in App Store fraud last year in latest pitch to developers,positive,0.5417,0.5417367815971375,0.3611578543980916
2024-05-15 13:30:00,189.57899475097656,189.72999572753906,187.3800048828125,187.97999572753906,15211599,187.01121303013392,186.8655912988034,76.30188131999181,0.14370628371725114,Diamond Hill Large Cap Strategy Q1 2024 Market Commentary,neutral,0.9261,0.0,0.3611578543980916
2024-05-15 14:30:00,189.9199981689453,190.07000732421875,189.52000427246094,189.5800018310547,10479415,187.29692731584822,187.27284554815566,77.33134869643017,0.21481400231571168,"Apple announces new accessibility features, including Eye Tracking, Music Haptics, and Vocal Shortcuts",neutral,0.5943,0.0,0.1805789271990458
2024-05-15 15:30:00,190.15499877929688,190.2100067138672,189.5399932861328,189.9250030517578,5434851,187.5729991367885,187.65713264564116,78.039357569737,0.2514754150956655,India's Redington posts 5% rise in quarterly profit on gadgets demand,positive,0.9448,0.9447882771492004,0.31492942571640015
2024-05-15 16:30:00,190.3699951171875,190.64999389648438,190.13999938964844,190.15499877929688,6113081,187.83809879847936,188.01884764184734,78.69496230414374,0.26277490961232086,"AI-Powered Capex Spike Seen At Amazon, Meta, Microsoft, Google, Apple. 'Big Tech Is The New Big Oil.'",neutral,0.5778,0.0,0.31492942571640015
2024-05-15 17:30:00,189.92999267578125,190.5500030517578,189.8603057861328,190.3800048828125,5363162,188.07237679617745,188.2736669797052,73.83673078719085,0.2151862978583743,"Changes from Visa mean Americans will carry fewer physical credit, debit cards in their wallets",neutral,0.6686,0.0,0.31492942571640015
2024-05-15 18:30:00,189.875,190.25999450683594,189.82000732421875,189.9250030517578,6702029,188.27845546177454,188.48717804907787,73.22825346012412,0.1572624062994752,Google is reinventing itself for the AI age,neutral,0.9053,0.0,0.0
2024-05-15 19:30:00,189.74000549316406,190.1199951171875,189.5,189.8800048828125,8181060,188.5252413068499,188.65422170828936,71.66695186791429,0.0904330649027727,Google is reinventing itself for the AI age,neutral,0.9053,0.0,0.0
2024-05-16 13:30:00,190.5802001953125,191.09500122070312,189.97500610351562,190.51600646972656,13478830,188.78025599888392,188.91101883989245,75.2096868436461,0.08355344643115692,"Hedge fund Coatue scraps its Apple stake in Q1, while Viking built its position",negative,0.817,-0.8170459270477295,-0.27234864234924316
2024-05-16 14:30:00,189.9698944091797,190.75,189.72500610351562,190.5850067138672,6494017,188.9938201904297,189.05220224913074,68.50863592608147,0.02185180610413484,"Hedge fund Coatue scraps its Apple stake in Q1, while Viking built its position",negative,0.817,-0.8170459270477295,-0.5446972846984863
2024-05-16 15:30:00,190.32110595703125,190.3800048828125,189.76499938964844,189.96499633789062,5165187,189.24532754080636,189.22138941018414,70.15651255029064,-0.009664728210944107,"Hedge fund Coatue scraps its Apple stake in Q1, while Viking built its position",negative,0.817,-0.8170459270477295,-0.8170459270477295
2024-05-16 16:30:00,190.00999450683594,190.48809814453125,189.97000122070312,190.32949829101562,3483587,189.49389866420202,189.32653675640438,66.82088658809727,-0.06285555261050124,"Some of the most talented, high-ranking workers at Apple, Microsoft, and SpaceX jumped ship after return-to-office mandates, new study reveals",positive,0.496,0.49604833126068115,-0.37934784094492596
2024-05-16 17:30:00,189.92739868164062,190.25999450683594,189.75999450683594,190.00050354003906,3578815,189.6794695172991,189.40665167976923,65.92472878739707,-0.11211645737344123,"Google's Potential Gemini-Apple Deal Announcement Seen Shifting to June Conference, UBS Says",neutral,0.929,0.0,-0.10699919859568278
2024-05-16 18:30:00,189.88499450683594,190.10000610351562,189.83999633789062,189.9199981689453,3752308,189.8323266165597,189.47043072337812,65.43949903203514,-0.15351135329778653,"Google's Potential Gemini-Apple Deal Announcement Seen Shifting to June Conference, UBS Says",neutral,0.929,0.0,0.1653494437535604
2024-05-16 19:30:00,189.89999389648438,190.22000122070312,189.66009521484375,189.88999938964844,6377484,190.01161193847656,189.5277058131256,65.53612921034305,-0.18379275362132086,"Google's Potential Gemini-Apple Deal Announcement Seen Shifting to June Conference, UBS Says",neutral,0.929,0.0,0.0
2024-05-17 13:30:00,190.1501007080078,190.80999755859375,189.22000122070312,189.3800048828125,10313420,190.05240522112166,189.6106917991099,67.18375381458497,-0.19009812189064146,Apple could owe you up to $349 in the iPhone 7 settlement. The deadline to register is coming up.,neutral,0.7976,0.0,0.0
2024-05-17 14:30:00,189.69700622558594,190.3000030517578,189.65199279785156,190.16000366210938,3636563,190.0364772251674,189.6222003893067,61.45211292158193,-0.22548863163798316,Apple could owe you up to $349 in the iPhone 7 settlement. The deadline to register is coming up.,neutral,0.7976,0.0,0.0
2024-05-17 15:30:00,189.7899932861328,189.9600067138672,189.42010498046875,189.69000244140625,3477507,190.01040540422713,189.6445727755502,62.165493383354544,-0.2418903330605502,2 Stocks to Watch From the Challenging Computer Industry,neutral,0.8734,0.0,0.0
2024-05-17 16:30:00,189.68499755859375,189.99000549316406,189.5811004638672,189.7949981689453,2227185,189.9614770071847,189.64996274662266,60.79732701817533,-0.25761389502169774,2 Stocks to Watch From the Challenging Computer Industry,neutral,0.8734,0.0,0.0
2024-05-17 17:30:00,189.67999267578125,189.875,189.3800048828125,189.69000244140625,3173599,189.94361986432756,189.65396673717714,60.72871651623851,-0.2651198209159411,2 Stocks to Watch From the Challenging Computer Industry,neutral,0.8734,0.0,0.0
2024-05-17 18:30:00,190.10830688476562,190.1300048828125,189.6199951171875,189.6649932861328,3544941,189.96028464181083,189.71454542352228,64.42838605169982,-0.23882394486101877,"Apple set to release slimmer iPhone in 2025, the Information reports",neutral,0.8743,0.0,0.0
2024-05-17 19:30:00,189.92999267578125,190.14999389648438,189.75039672851562,190.10499572753906,5767398,189.9738551548549,189.74327172382348,61.81738745939641,-0.23088950782948325,"Apple set to release slimmer iPhone in 2025, the Information reports",neutral,0.8743,0.0,0.0
2024-05-20 13:30:00,191.60499572753906,191.77000427246094,189.00999450683594,189.35000610351562,11170451,190.04705483572823,189.99150159098556,72.9194052371571,-0.11607897957180358,Apple's iPhone 16 Pro Models To Ditch Blue For Rose Titanium — Analyst Ming-Chi Kuo Predicts New Color Options,neutral,0.6874,0.0,0.0
2024-05-20 14:30:00,191.17999267578125,191.91990661621094,191.1699981689453,191.60000610351562,6619615,190.13349042619978,190.14996706895832,67.55232934694698,-0.07405206152862476,FDLO: Low-Volatility ETF Beating Competitors,neutral,0.6705,0.0,0.0
2024-05-20 15:30:00,191.1649932861328,191.50999450683594,191.02000427246094,191.1750030517578,3353981,190.19376809256417,190.28530389791493,67.36388290028637,-0.053513365305166594,"Fed Trader Talks TLT, Nvidia Bullishness, Tesla Bearishness And Bitcoin Neutrality",neutral,0.8922,0.0,0.0
2024-05-20 16:30:00,191.46499633789062,191.80499267578125,191.16000366210938,191.16000366210938,3398871,190.29769679478235,190.44259622324503,69.21375263524963,-0.02729505492526585,Top Midday Stories: Hims & Hers Health Rises on Weight Loss Injections; Apple's China Discount; Jabil Names CEO After Probe; Norwegian Boosts Guidance; Google's Finland Investment,positive,0.8518,0.8517910838127136,0.28393036127090454
2024-05-20 17:30:00,191.41000366210938,191.6199951171875,191.16009521484375,191.46400451660156,2512725,190.40359715053015,190.5715838817603,68.44786260194238,-0.021484066623785658,Top Midday Stories: Hims & Hers Health Rises on Weight Loss Injections; Apple's China Discount; Jabil Names CEO After Probe; Norwegian Boosts Guidance; Google's Finland Investment,positive,0.8518,0.8517910838127136,0.5678607225418091
2024-05-20 18:30:00,191.31399536132812,191.5,191.0800018310547,191.41000366210938,3014420,190.50566864013672,190.67057207903602,67.05284450147018,-0.031337168888365685,Microsoft debuts new Copilot+ PCs using OpenAI's GPT-4o while taking shots at Apple,neutral,0.6103,0.0,0.5678607225418091
2024-05-20 19:30:00,191.0800018310547,191.34800720214844,190.80999755859375,191.30999755859375,4813353,190.58995492117745,190.7251627126385,63.64809540201683,-0.059226174994497116,Microsoft CEO Satya Nadella on How AI Copilot+ PCs Beat Macs (Exclusive),neutral,0.8837,0.0,0.28393036127090454
2024-05-21 13:30:00,192.2100067138672,192.58999633789062,190.92010498046875,191.08999633789062,9575653,190.73709106445312,190.92314191280235,71.24231268154313,-0.009775567823309461,Sonos Picks a Good Time to Plug Into Headphones,neutral,0.8891,0.0,0.0
2024-05-21 14:30:00,192.28269958496094,192.64990234375,191.86000061035156,192.22999572753906,5835087,190.92178344726562,191.10441626909017,71.65257874260837,0.01810482607381947,"Parallel Universes? AI, Energy And Chips",neutral,0.9234,0.0,0.0
2024-05-21 15:30:00,192.17909240722656,192.42300415039062,191.8300018310547,192.2899932861328,3296315,191.0924333844866,191.2477064208417,70.11718830365885,0.019711570049022353,Apple and Île-de-France Mobilités introduce Navigo card for iPhone and Apple Watch,neutral,0.7189,0.0,0.0
2024-05-21 16:30:00,192.36000061035156,192.38499450683594,191.77999877929688,192.1750030517578,3030314,191.28350503104073,191.39601231277635,71.27464694523002,0.022878451355379137,"New Peacock, Netflix, Apple TV+ streaming bundle will cost $15 a month, Comcast says",neutral,0.8815,0.0,0.0
2024-05-21 17:30:00,192.51499938964844,192.5399932861328,192.2949981689453,192.3699951171875,3614416,191.48600551060267,191.54521058969263,72.26583006460206,0.025151559846879112,"New Peacock, Netflix, Apple TV+ streaming bundle will cost $15 a month, Comcast says",neutral,0.8815,0.0,0.0
2024-05-21 18:30:00,192.52999877929688,192.67999267578125,192.39999389648438,192.51499938964844,3655229,191.6589835030692,191.67651568163987,72.36520452177352,0.017753549274223568,Apple says US antitrust lawsuit should be dismissed,neutral,0.7506,0.0,0.0
2024-05-21 19:30:00,192.36000061035156,192.72999572753906,192.27999877929688,192.52999877929688,5302236,191.83255549839564,191.7676470054681,69.33302382683252,-0.007164891359646042,Market Chatter: Apple to Seek Dismissal of Justice Department Antitrust Case,negative,0.9083,-0.9082849025726318,-0.30276163419087726
2024-05-22 13:30:00,192.71499633789062,192.82310485839844,191.97999572753906,192.25,6192624,191.9118412562779,191.8939602497911,71.97391933664277,-0.008238318066101868,10 Information Technology Stocks With Whale Alerts In Today's Session,neutral,0.8862,0.0,-0.30276163419087726
2024-05-22 14:30:00,192.13999938964844,192.75999450683594,192.0330047607422,192.71499633789062,3840572,191.98041316441126,191.92676546843873,62.57442996326982,-0.053641064338395994,Here's Why I Wouldn't Touch Apple Stock With a 10-Foot Pole,neutral,0.926,0.0,-0.30276163419087726
2024-05-22 15:30:00,191.6199951171875,192.1999969482422,191.52499389648438,192.13999938964844,3221517,192.0129132952009,191.8858627549386,55.51361726949652,-0.1208167193973192,Here's Why I Wouldn't Touch Apple Stock With a 10-Foot Pole,neutral,0.926,0.0,0.0
2024-05-22 16:30:00,191.3699951171875,191.72999572753906,191.0800018310547,191.61500549316406,2593453,192.0061274937221,191.81708040323844,52.44942308113956,-0.18061134540021806,PDD Holdings' Q1 Earnings: Great - With 1 Catch (Rating Downgrade),negative,0.5607,-0.5607035756111145,-0.1869011918703715
2024-05-22 17:30:00,190.60000610351562,191.42999267578125,190.27000427246094,191.36000061035156,3969834,191.9482705252511,191.65480382994207,44.332867233811356,-0.2654179865573685,PDD Holdings' Q1 Earnings: Great - With 1 Catch (Rating Downgrade),negative,0.5607,-0.5607035756111145,-0.373802383740743
2024-05-22 18:30:00,190.9398956298828,190.94000244140625,190.52000427246094,190.59500122070312,2705299,191.92154911586218,191.55948273660084,48.147385195719146,-0.2900211731576079,PDD Holdings' Q1 Earnings: Great - With 1 Catch (Rating Downgrade),negative,0.5607,-0.5607035756111145,-0.5607035756111145
2024-05-22 19:30:00,190.97999572753906,191.30499267578125,190.3800048828125,190.9300994873047,4670368,191.9144058227539,191.48221780205927,48.59493263404004,-0.29407110513857004,PDD Holdings' Q1 Earnings: Great - With 1 Catch (Rating Downgrade),negative,0.5607,-0.5607035756111145,-0.5607035756111145
2024-05-23 13:30:00,189.0500030517578,191.0,188.5050048828125,191.0,10163386,191.68869127546037,191.1579225020191,33.57472844404134,-0.41008282195203916,Apple is a 'sleeper AI play': Strategist,neutral,0.8688,0.0,-0.373802383740743
2024-05-23 14:30:00,189.4499969482422,189.69000244140625,188.67999267578125,189.05999755859375,6137975,191.4863553728376,190.93019909484883,37.86147843183948,-0.44055952907164714,Apple is a 'sleeper AI play': Strategist,neutral,0.8688,0.0,-0.1869011918703715
2024-05-23 15:30:00,189.52499389648438,189.7100067138672,189.07000732421875,189.4550018310547,3243022,191.2967769077846,190.74283840173356,38.66077511520809,-0.4355633315580106,Apple is a 'sleeper AI play': Strategist,neutral,0.8688,0.0,0.0
2024-05-23 16:30:00,188.64010620117188,189.59950256347656,188.42999267578125,189.52499389648438,3640141,191.03107016427177,190.46247410832535,33.22951776537852,-0.46886017212219366,Apple is a 'sleeper AI play': Strategist,neutral,0.8688,0.0,0.0
2024-05-23 17:30:00,187.7050018310547,188.68499755859375,187.30999755859375,188.64999389648438,5194146,190.6874989100865,190.0948111380226,28.64916973137602,-0.5265489553891275,Apple is a 'sleeper AI play': Strategist,neutral,0.8688,0.0,0.0
2024-05-23 18:30:00,187.6199951171875,187.8000030517578,187.16000366210938,187.6999969482422,4566990,190.33678436279297,189.76483566857792,28.267715032415495,-0.5410506364286416,Apple is a 'sleeper AI play': Strategist,neutral,0.8688,0.0,0.0
2024-05-23 19:30:00,186.91000366210938,187.82000732421875,186.625,187.6199951171875,5803901,189.94749886648995,189.38419140104878,25.24441768247614,-0.5663751786443001,Apple is a 'sleeper AI play': Strategist,neutral,0.8688,0.0,0.0
2024-05-24 13:30:00,189.52000427246094,189.52000427246094,188.0404052734375,188.82000732421875,9165795,189.71928514753068,189.40229978390374,47.48138629382581,-0.38399070511479183,Apple (AAPL) Contributed to Aristotle Atlantic’s Focus Growth Composite Performance Due to its Underweight Position,positive,0.5626,0.5625754594802856,0.18752515316009521
2024-05-24 14:30:00,190.1199951171875,190.2899932861328,189.25999450683594,189.51499938964844,4878308,189.5749991280692,189.49799249500825,51.08364376921128,-0.20837807498957772,"The Zacks Analyst Blog Highlights Apple, Mastercard, Amgen, Utah Medical Products and Bridger Aerospace",neutral,0.9376,0.0,0.18752515316009521
2024-05-24 15:30:00,190.37989807128906,190.5800018310547,189.72999572753906,190.11000061035156,3569741,189.48642076764787,189.61557990517903,52.60030410278338,-0.0674444882639782,Is Meta Stock A Buy? AI Push Continues Following Q1 Earnings Slide,neutral,0.6342,0.0,0.18752515316009521
2024-05-24 16:30:00,190.4149932861328,190.55999755859375,190.22999572753906,190.3800048828125,2486685,189.41820635114397,189.72216835597288,52.81305795683686,0.030171989309436154,Is Meta Stock A Buy? AI Push Continues Following Q1 Earnings Slide,neutral,0.6342,0.0,0.0
2024-05-24 17:30:00,190.14999389648438,190.46499633789062,190.05499267578125,190.4199981689453,3081217,189.3860626220703,189.77921176137443,50.95330238257284,0.07630082035030827,Amazon: Ranking 'The Magnificent 7' (Midyear Update),neutral,0.9211,0.0,0.0
2024-05-24 18:30:00,190.08999633789062,190.38999938964844,189.93499755859375,190.14999389648438,2750429,189.32535552978516,189.82064970490993,50.519544511108265,0.10064887541126089,Amazon: Ranking 'The Magnificent 7' (Midyear Update),neutral,0.9211,0.0,0.0
2024-05-24 19:30:00,190.0,190.24000549316406,189.82000732421875,190.0850067138672,3538245,189.25535583496094,189.84456307758862,49.834247434804226,0.10792494561383814,Amazon: Ranking 'The Magnificent 7' (Midyear Update),neutral,0.9211,0.0,0.0
2024-05-28 13:30:00,191.63999938964844,192.99000549316406,190.33999633789062,191.53199768066406,15396828,189.4403555733817,190.08395458586327,60.381148394767195,0.2142775057873732,"Update: Market Chatter: Google, Amazon, and Apple Lobby Group Urge India to Rethink Proposed Competition Law",positive,0.5142,0.5141780972480774,0.17139269908269247
2024-05-28 14:30:00,191.6199951171875,191.77000427246094,191.13009643554688,191.6300048828125,5008372,189.59535544259208,190.28875999003984,60.214851204457574,0.2707281760764497,Apple's iPhone sales in China shot up by 52% in April,positive,0.9534,0.9533775448799133,0.4891852140426636
2024-05-28 15:30:00,191.2550048828125,191.9499969482422,191.05999755859375,191.61000061035156,4381780,189.71892765590124,190.41759264240952,57.12354610965315,0.2703088287141016,"Dow Jones 40,000: Investors Dig In",neutral,0.9071,0.0,0.4891852140426636
2024-05-28 16:30:00,190.875,191.45899963378906,190.86000061035156,191.2501983642578,3205058,189.8785629272461,190.47858029008825,54.014404788852524,0.23269215064004373,Evercore insights: Apple's rising growth amid China's smartphone boom,positive,0.9299,0.9298688173294067,0.6277487874031067
2024-05-28 17:30:00,189.72979736328125,190.9600067138672,189.64999389648438,190.875,4766217,190.02319117954798,190.37874256651398,45.90541003490661,0.1243693492382555,Evercore insights: Apple's rising growth amid China's smartphone boom,positive,0.9299,0.9298688173294067,0.6199125448862711
2024-05-28 18:30:00,189.53280639648438,189.8699951171875,189.10000610351562,189.72500610351562,5144489,190.15982055664062,190.2659510771767,44.663308853623235,0.03763697045916789,"Dow Jones Tech Giant Apple, AI Leader CrowdStrike Eye Buy Points",neutral,0.8598,0.0,0.6199125448862711
2024-05-28 19:30:00,190.10000610351562,190.10000610351562,189.3300018310547,189.53799438476562,4991097,190.38767787388392,190.24382508068857,48.946732377574854,0.017666786164107662,AI darling Nvidia's market value surges closer to Apple,positive,0.8888,0.8888395428657532,0.6062361200650533
2024-05-29 13:30:00,191.85000610351562,192.2469940185547,189.50999450683594,189.50999450683594,12968690,190.55410657610213,190.45798255039884,59.39116963999577,0.11603200731376076,"Magnificent 7 Hits 31% Weighting for S&P 500, Top 5 Holdings Hit 27% Weighting: Will Investors Look Elsewhere?",neutral,0.8451,0.0,0.2962798476219177
2024-05-29 14:30:00,191.48370361328125,192.24000549316406,191.125,191.84890747070312,6819860,190.65151432582311,190.59474535878317,56.77304570622798,0.14808915935110312,Milei Pitches Argentina to Silicon Valley After Setbacks at Home,positive,0.4043,0.4043296277523041,0.4310563902060191
2024-05-29 15:30:00,191.75999450683594,191.77999877929688,191.0800018310547,191.48500061035156,4646271,190.75009264264787,190.7501119118569,58.267405224346035,0.1775764927764964,"Apple Faces Strong iPhone Upgrade Cycle With Upcoming Shift to AI Phones, BofA Says",positive,0.9274,0.9274346828460693,0.44392143686612445
2024-05-29 16:30:00,191.7949981689453,192.02999877929688,191.5030059814453,191.7624969482422,3262501,190.84866441999162,190.8894300794687,58.46331849232786,0.18810421877094627,"Nexi, Stripe, Adyen launch Apple's Tap to Pay service in Italy",neutral,0.881,0.0,0.44392143686612445
